model,attack,density,comparison,metric,n_images,mean_a,mean_b,mean_difference,ci_95_low,ci_95_high,ci_excludes_zero,bootstrap_samples,bootstrap_seed
3k_haar_wavelet,telea,0.3,O150 -> O300,ber,300,0.21688888888888888,0.21655555555555556,-0.0003333333333333342,-0.0052222222222222245,0.004555555555555556,False,10000,42
3k_haar_wavelet,telea,0.3,O150 -> O300,psnr_attack,300,28.397950134277345,28.341211382548014,-0.05673875172932943,-0.07389720217386882,-0.04012316703796387,True,10000,42
3k_haar_wavelet,telea,0.3,O150 -> O300,ssim_attack,300,0.8336932614445687,0.8323995673656464,-0.0012936940789222717,-0.0016800132518013317,-0.0009212477778395018,True,10000,42
3k_haar_wavelet,telea,0.3,O150 -> O300,psnr_final,300,27.139781424204507,27.093300139109292,-0.04648128509521485,-0.06257546997070312,-0.03061323022842409,True,10000,42
3k_haar_wavelet,telea,0.3,O150 -> O300,ssim_final,300,0.8388876940806707,0.8383184284965197,-0.0005692655841509502,-0.0009596676627794902,-0.00019813089817762378,True,10000,42
3k_haar_wavelet,navier,0.1,Random -> O150,ber,300,0.42244444444444446,0.38699999999999996,-0.035444444444444445,-0.04388888888888888,-0.02722222222222222,True,10000,42
3k_haar_wavelet,navier,0.1,Random -> O150,psnr_attack,300,21.108802410761516,23.43900973637899,2.3302073256174722,2.1700965482393904,2.495943740447362,True,10000,42
3k_haar_wavelet,navier,0.1,Random -> O150,ssim_attack,300,0.5723651088277499,0.6468470041950544,0.07448189536730448,0.06985199718922376,0.0792065707668662,True,10000,42
3k_haar_wavelet,navier,0.1,Random -> O150,psnr_final,300,21.111182441711424,23.267384815216065,2.1562023735046387,2.002519842863083,2.314112684090932,True,10000,42
3k_haar_wavelet,navier,0.1,Random -> O150,ssim_final,300,0.5832581688463688,0.6654319972793261,0.08217382843295733,0.07729177096361915,0.08719269542644421,True,10000,42
3k_haar_wavelet,navier,0.1,Random -> O300,ber,300,0.42244444444444446,0.3845555555555556,-0.03788888888888889,-0.04711111111111106,-0.029222222222222212,True,10000,42
3k_haar_wavelet,navier,0.1,Random -> O300,psnr_attack,300,21.108802410761516,23.5597984345754,2.4509960238138833,2.29071320382754,2.6164282901287077,True,10000,42
3k_haar_wavelet,navier,0.1,Random -> O300,ssim_attack,300,0.5723651088277499,0.6489616949359576,0.0765965861082077,0.07198736751576265,0.08135151923944553,True,10000,42
3k_haar_wavelet,navier,0.1,Random -> O300,psnr_final,300,21.111182441711424,23.348170251846312,2.2369878101348877,2.084939016342163,2.3941877125899,True,10000,42
3k_haar_wavelet,navier,0.1,Random -> O300,ssim_final,300,0.5832581688463688,0.6681796931227049,0.08492152427633604,0.08003505013758937,0.08985468592743079,True,10000,42
3k_haar_wavelet,navier,0.1,O150 -> O300,ber,300,0.38699999999999996,0.3845555555555556,-0.0024444444444444453,-0.008444444444444445,0.003555555555555553,False,10000,42
3k_haar_wavelet,navier,0.1,O150 -> O300,psnr_attack,300,23.43900973637899,23.5597984345754,0.12078869819641114,0.09594782749811807,0.14657480684916177,True,10000,42
3k_haar_wavelet,navier,0.1,O150 -> O300,ssim_attack,300,0.6468470041950544,0.6489616949359576,0.002114690740903219,0.0013081049943963687,0.0029286717499295866,True,10000,42
3k_haar_wavelet,navier,0.1,O150 -> O300,psnr_final,300,23.267384815216065,23.348170251846312,0.08078543663024902,0.05306763275464376,0.1087192932764689,True,10000,42
3k_haar_wavelet,navier,0.1,O150 -> O300,ssim_final,300,0.6654319972793261,0.6681796931227049,0.002747695843378703,0.0018025608484943708,0.003691496315101782,True,10000,42
3k_haar_wavelet,navier,0.3,Random -> O150,ber,300,0.24111111111111114,0.1945555555555556,-0.04655555555555555,-0.054444444444444406,-0.03866666666666665,True,10000,42
3k_haar_wavelet,navier,0.3,Random -> O150,psnr_attack,300,24.308860845565796,30.14410462697347,5.835243781407674,5.608647081534067,6.063912891626359,True,10000,42
3k_haar_wavelet,navier,0.3,Random -> O150,ssim_attack,300,0.7566611515482267,0.8580622226993243,0.10140107115109762,0.09575239357848962,0.10721744648118814,True,10000,42
3k_haar_wavelet,navier,0.3,Random -> O150,psnr_final,300,23.800208234786986,28.017103837331135,4.216895602544149,4.026782085577647,4.403553248405457,True,10000,42
3k_haar_wavelet,navier,0.3,Random -> O150,ssim_final,300,0.7348310523231825,0.8517130255699158,0.11688197324673334,0.11090411795179049,0.12286526255309581,True,10000,42
3k_haar_wavelet,navier,0.3,Random -> O300,ber,300,0.24111111111111114,0.19544444444444445,-0.04566666666666666,-0.05377777777777775,-0.03755277777777777,True,10000,42
3k_haar_wavelet,navier,0.3,Random -> O300,psnr_attack,300,24.308860845565796,30.125135491689047,5.81627464612325,5.59118106452624,6.044025056521098,True,10000,42
3k_haar_wavelet,navier,0.3,Random -> O300,ssim_attack,300,0.7566611515482267,0.8574344295263291,0.10077327797810237,0.09510223599274953,0.10661448726803063,True,10000,42
3k_haar_wavelet,navier,0.3,Random -> O300,psnr_final,300,23.800208234786986,28.00703644434611,4.206828209559123,4.016369963328043,4.393514063676198,True,10000,42
3k_haar_wavelet,navier,0.3,Random -> O300,ssim_final,300,0.7348310523231825,0.852013591825962,0.11718253950277964,0.1111990688741207,0.1231295588562886,True,10000,42
3k_haar_wavelet,navier,0.3,O150 -> O300,ber,300,0.1945555555555556,0.19544444444444445,0.0008888888888888883,-0.0033333333333333335,0.005111111111111108,False,10000,42
3k_haar_wavelet,navier,0.3,O150 -> O300,psnr_attack,300,30.14410462697347,30.125135491689047,-0.01896913528442383,-0.03697151327133179,-0.0015633835792541542,True,10000,42
3k_haar_wavelet,navier,0.3,O150 -> O300,ssim_attack,300,0.8580622226993243,0.8574344295263291,-0.0006277931729952494,-0.0009936791360378265,-0.00027394444992144914,True,10000,42
3k_haar_wavelet,navier,0.3,O150 -> O300,psnr_final,300,28.017103837331135,28.00703644434611,-0.010067392985026041,-0.025493647734324137,0.005730444113413491,False,10000,42
3k_haar_wavelet,navier,0.3,O150 -> O300,ssim_final,300,0.8517130255699158,0.852013591825962,0.00030056625604629516,-7.809045165777206e-05,0.000679997464021047,False,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.1,Random -> O150,ber,300,0.46511111111111103,0.4477777777777777,-0.017333333333333333,-0.024999999999999984,-0.009666666666666664,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.1,Random -> O150,psnr_attack,300,22.570928389231366,27.022613309224447,4.451684919993083,4.241090694268545,4.662353777249654,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.1,Random -> O150,ssim_attack,300,0.6274445157249768,0.7625000877181689,0.13505557199319204,0.12898440209031106,0.1411506553590298,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.1,Random -> O150,psnr_final,300,22.35763984998067,26.792689634958904,4.435049784978231,4.239000242233276,4.633986759026845,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.1,Random -> O150,ssim_final,300,0.6212417307992776,0.7700808597604434,0.14883912896116575,0.1430383340468009,0.1545169700930516,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.1,Random -> O300,ber,300,0.46511111111111103,0.44866666666666666,-0.016444444444444442,-0.024333333333333318,-0.008555555555555552,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.1,Random -> O300,psnr_attack,300,22.570928389231366,25.325220317840575,2.7542919286092125,2.593338966925939,2.9141618637243902,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.1,Random -> O300,ssim_attack,300,0.6274445157249768,0.7426429330309232,0.11519841730594635,0.10760633496195077,0.12268792659044266,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.1,Random -> O300,psnr_final,300,22.35763984998067,25.215578826268516,2.857938976287842,2.7033679114182787,3.0095255212783814,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.1,Random -> O300,ssim_final,300,0.6212417307992776,0.7505746872226398,0.1293329564233621,0.12238988586639364,0.1363042118276159,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.1,O150 -> O300,ber,300,0.4477777777777777,0.44866666666666666,0.0008888888888888903,-0.004111111111111108,0.005999999999999998,False,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.1,O150 -> O300,psnr_attack,300,27.022613309224447,25.325220317840575,-1.6973929913838703,-1.8795884610811868,-1.5240337610244752,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.1,O150 -> O300,ssim_attack,300,0.7625000877181689,0.7426429330309232,-0.019857154687245686,-0.022486735865473746,-0.01742653226355712,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.1,O150 -> O300,psnr_final,300,26.792689634958904,25.215578826268516,-1.5771108086903889,-1.7439790748755137,-1.4179622144699098,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.1,O150 -> O300,ssim_final,300,0.7700808597604434,0.7505746872226398,-0.01950617253780365,-0.021885983114441235,-0.017237264449397723,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.3,Random -> O150,ber,300,0.2932222222222222,0.2471111111111111,-0.04611111111111111,-0.05455555555555551,-0.03799999999999997,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.3,Random -> O150,psnr_attack,300,25.757541007995606,33.95069659550985,8.19315558751424,7.925264358520508,8.455352481683095,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.3,Random -> O150,ssim_attack,300,0.7949060640732447,0.9127060002088547,0.11779993613560995,0.11129703544080258,0.12449036679665247,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.3,Random -> O150,psnr_final,300,25.203400433858235,32.07866229375203,6.875261859893799,6.653643432776134,7.093117956638336,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.3,Random -> O150,ssim_final,300,0.7697102452317873,0.9096000607808431,0.13988981554905575,0.13337095811218025,0.14656236296147107,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.3,Random -> O300,ber,300,0.2932222222222222,0.2534444444444444,-0.03977777777777778,-0.047444444444444414,-0.031999999999999966,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.3,Random -> O300,psnr_attack,300,25.757541007995606,32.684312699635825,6.926771691640218,6.678843236764273,7.169588124752044,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.3,Random -> O300,ssim_attack,300,0.7949060640732447,0.9038698607683182,0.10896379669507344,0.10230454988777637,0.11589046047131221,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.3,Random -> O300,psnr_final,300,25.203400433858235,31.21530803044637,6.011907596588134,5.809025441328685,6.208767501513163,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.3,Random -> O300,ssim_final,300,0.7697102452317873,0.901153798699379,0.1314435534675916,0.12481569401919843,0.13825514361510674,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.3,O150 -> O300,ber,300,0.2471111111111111,0.2534444444444444,0.006333333333333332,0.0022222222222222222,0.01033333333333334,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.3,O150 -> O300,psnr_attack,300,33.95069659550985,32.684312699635825,-1.2663838958740234,-1.4634553718566896,-1.0829986275037131,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.3,O150 -> O300,ssim_attack,300,0.9127060002088547,0.9038698607683182,-0.0088361394405365,-0.010344325264294943,-0.0074138022810220725,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.3,O150 -> O300,psnr_final,300,32.07866229375203,31.21530803044637,-0.8633542633056641,-1.0047114119529723,-0.7320109222730001,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,diffusion,0.3,O150 -> O300,ssim_final,300,0.9096000607808431,0.901153798699379,-0.008446262081464132,-0.009902499223748843,-0.007094922691583633,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.1,Random -> O150,ber,300,0.48800000000000004,0.48377777777777775,-0.004222222222222222,-0.012111111111111107,0.003666666666666667,False,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.1,Random -> O150,psnr_attack,300,14.617237068812052,14.294436292648316,-0.322800776163737,-0.4003708428541819,-0.24731464378039045,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.1,Random -> O150,ssim_attack,300,0.2773698259393374,0.42465712264180183,0.14728729670246443,0.13825393358121316,0.1558102355170995,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.1,Random -> O150,psnr_final,300,14.603754889170329,14.317182987531027,-0.2865719016393026,-0.3645680551926295,-0.21161999424298605,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.1,Random -> O150,ssim_final,300,0.27733778739968934,0.4356799226999283,0.15834213530023894,0.1491078833087037,0.16689983183083434,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.1,Random -> O300,ber,300,0.48800000000000004,0.48155555555555557,-0.006444444444444445,-0.014336111111111117,0.0015583333333332966,False,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.1,Random -> O300,psnr_attack,300,14.617237068812052,14.247690321604411,-0.3695467472076416,-0.45471247895558675,-0.28712902609507246,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.1,Random -> O300,ssim_attack,300,0.2773698259393374,0.4321889699002107,0.1548191439608733,0.14578354451432823,0.1634563657796631,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.1,Random -> O300,psnr_final,300,14.603754889170329,14.269531997044881,-0.3342228921254476,-0.4204799203077952,-0.2528375827471415,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.1,Random -> O300,ssim_final,300,0.27733778739968934,0.44280513375997543,0.16546734636028607,0.15627319133095444,0.1742198734159271,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.1,O150 -> O300,ber,300,0.48377777777777775,0.48155555555555557,-0.0022222222222222227,-0.007002777777777779,0.002555555555555554,False,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.1,O150 -> O300,psnr_attack,300,14.294436292648316,14.247690321604411,-0.04674597104390462,-0.05615198016166687,-0.03799488719304403,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.1,O150 -> O300,ssim_attack,300,0.42465712264180183,0.4321889699002107,0.007531847258408864,0.006330104839056731,0.00884297120819489,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.1,O150 -> O300,psnr_final,300,14.317182987531027,14.269531997044881,-0.04765099048614502,-0.05718053325017293,-0.03888913071155548,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.1,O150 -> O300,ssim_final,300,0.4356799226999283,0.44280513375997543,0.00712521106004715,0.005908576771616936,0.00844914515564839,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.3,Random -> O150,ber,300,0.4574444444444444,0.4254444444444445,-0.031999999999999994,-0.04055555555555551,-0.023222222222222217,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.3,Random -> O150,psnr_attack,300,15.709387578964233,15.644554408391317,-0.06483317057291667,-0.14332775990168253,0.01349502023061115,False,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.3,Random -> O150,ssim_attack,300,0.3328112537910541,0.47337174594402315,0.14056049215296904,0.13181284006747107,0.14917046844462553,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.3,Random -> O150,psnr_final,300,15.671767800649008,15.65273294130961,-0.019034859339396158,-0.09727185813585916,0.0592886966069539,False,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.3,Random -> O150,ssim_final,300,0.3240812256683906,0.4778896859288216,0.15380846026043096,0.1448192829042673,0.16259412294936676,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.3,Random -> O300,ber,300,0.4574444444444444,0.42366666666666664,-0.033777777777777775,-0.04233333333333332,-0.024999999999999994,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.3,Random -> O300,psnr_attack,300,15.709387578964233,15.629439163208009,-0.07994841575622559,-0.1609523142973582,-0.00011784434318542949,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.3,Random -> O300,ssim_attack,300,0.3328112537910541,0.4790220302840074,0.1462107764929533,0.13713071019699175,0.15514627983545262,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.3,Random -> O300,psnr_final,300,15.671767800649008,15.636826626459758,-0.03494117418924968,-0.11550269428888957,0.045349770943323764,False,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.3,Random -> O300,ssim_final,300,0.3240812256683906,0.4835837847491105,0.15950255908071995,0.15023150098323823,0.16858779110759498,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.3,O150 -> O300,ber,300,0.4254444444444445,0.42366666666666664,-0.0017777777777777785,-0.006888888888888886,0.003111111111111111,False,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.3,O150 -> O300,psnr_attack,300,15.644554408391317,15.629439163208009,-0.01511524518330892,-0.018752170642217,-0.011767218192418417,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.3,O150 -> O300,ssim_attack,300,0.47337174594402315,0.4790220302840074,0.005650284339984258,0.004590516265481711,0.006820779657612244,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.3,O150 -> O300,psnr_final,300,15.65273294130961,15.636826626459758,-0.015906314849853515,-0.019532493193944296,-0.012533854325612387,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,mean,0.3,O150 -> O300,ssim_final,300,0.4778896859288216,0.4835837847491105,0.005694098820288976,0.004595234658569098,0.006908836178481578,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.1,Random -> O150,ber,300,0.47188888888888886,0.4578888888888889,-0.013999999999999997,-0.02133333333333333,-0.006777777777777784,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.1,Random -> O150,psnr_attack,300,21.848303467432657,23.56419851620992,1.7158950487772624,1.5827944185733795,1.855327227671941,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.1,Random -> O150,ssim_attack,300,0.5990673812230428,0.674056486884753,0.0749891056617101,0.06985271686812242,0.08030082661410173,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.1,Random -> O150,psnr_final,300,21.667568950653077,23.414477275212604,1.7469083245595296,1.6220576259295145,1.8781818215847015,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.1,Random -> O150,ssim_final,300,0.5947658420602481,0.678857356707255,0.08409151464700698,0.07898281519611676,0.0893892229994138,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.1,Random -> O300,ber,300,0.47188888888888886,0.45922222222222225,-0.012666666666666665,-0.020555555555555553,-0.0048861111111111475,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.1,Random -> O300,psnr_attack,300,21.848303467432657,23.60863456408183,1.7603310966491699,1.6301233250300091,1.8979202202955883,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.1,Random -> O300,ssim_attack,300,0.5990673812230428,0.6749491846561432,0.07588180343310039,0.07075854508082072,0.0812153962155183,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.1,Random -> O300,psnr_final,300,21.667568950653077,23.46300098737081,1.7954320367177328,1.6728118990262348,1.924777936140696,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.1,Random -> O300,ssim_final,300,0.5947658420602481,0.6804149535298347,0.08564911146958669,0.08060264187554518,0.09083829503754774,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.1,O150 -> O300,ber,300,0.4578888888888889,0.45922222222222225,0.0013333333333333337,-0.004222222222222224,0.0072222222222222245,False,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.1,O150 -> O300,psnr_attack,300,23.56419851620992,23.60863456408183,0.04443604787190755,0.01980817691485087,0.06921678193410237,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.1,O150 -> O300,ssim_attack,300,0.674056486884753,0.6749491846561432,0.0008926977713902791,9.878912816445034e-05,0.0016950450167059897,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.1,O150 -> O300,psnr_final,300,23.414477275212604,23.46300098737081,0.04852371215820313,0.024725095907847088,0.07287400960922241,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.1,O150 -> O300,ssim_final,300,0.678857356707255,0.6804149535298347,0.0015575968225797017,0.000762223114569982,0.0023573243593176204,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.3,Random -> O150,ber,300,0.36100000000000004,0.30366666666666664,-0.05733333333333333,-0.06600277777777779,-0.04877777777777773,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.3,Random -> O150,psnr_attack,300,24.277878239949544,29.371923173268637,5.094044933319092,4.868357304732005,5.31889159488678,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.3,Random -> O150,ssim_attack,300,0.739672658642133,0.8523681749900182,0.11269551634788513,0.10724812894066174,0.11826030365129311,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.3,Random -> O150,psnr_final,300,23.91000684738159,28.621087970733644,4.71108112335205,4.52784670162201,4.896799620469411,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.3,Random -> O150,ssim_final,300,0.7193091746171315,0.8512517845630646,0.13194260994593301,0.12636459714174272,0.1376107439448436,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.3,Random -> O300,ber,300,0.36100000000000004,0.3048888888888889,-0.05611111111111112,-0.06511111111111106,-0.0473333333333333,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.3,Random -> O300,psnr_attack,300,24.277878239949544,29.327547175089517,5.049668935139974,4.823630499521891,5.278100425084432,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.3,Random -> O300,ssim_attack,300,0.739672658642133,0.851499032775561,0.11182637413342794,0.10636363554000855,0.11742559813459715,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.3,Random -> O300,psnr_final,300,23.91000684738159,28.58472484588623,4.674717998504638,4.489376205126444,4.860970954736073,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.3,Random -> O300,ssim_final,300,0.7193091746171315,0.8507613035043081,0.1314521288871765,0.12584006192783515,0.13711053587992986,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.3,O150 -> O300,ber,300,0.30366666666666664,0.3048888888888889,0.0012222222222222215,-0.003777777777777779,0.006444444444444439,False,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.3,O150 -> O300,psnr_attack,300,29.371923173268637,29.327547175089517,-0.04437599817911784,-0.060856346130371095,-0.0284122109413147,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.3,O150 -> O300,ssim_attack,300,0.8523681749900182,0.851499032775561,-0.000869142214457194,-0.00118913929661115,-0.0005680956840515138,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.3,O150 -> O300,psnr_final,300,28.621087970733644,28.58472484588623,-0.03636312484741211,-0.05064123853047688,-0.022431329568227153,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,telea,0.3,O150 -> O300,ssim_final,300,0.8512517845630646,0.8507613035043081,-0.0004904810587565104,-0.0008011147826910019,-0.0002061336934566498,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.1,Random -> O150,ber,300,0.4655555555555555,0.46,-0.0055555555555555575,-0.013111111111111119,0.0018888888888888855,False,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.1,Random -> O150,psnr_attack,300,21.70483328183492,24.474018748601278,2.7691854667663574,2.5784508911768595,2.962975850900014,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.1,Random -> O150,ssim_attack,300,0.6039171190559864,0.6826880152026812,0.07877089614669482,0.07422507023562987,0.08332569091767072,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.1,Random -> O150,psnr_final,300,21.532991174062094,24.290455106099447,2.7574639320373535,2.5798954114119215,2.939323802391688,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.1,Random -> O150,ssim_final,300,0.596541481266419,0.6856212080518405,0.08907972678542136,0.08468355493495862,0.09354218189169963,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.1,Random -> O300,ber,300,0.4655555555555555,0.45888888888888885,-0.006666666666666666,-0.014444444444444435,0.001000000000000002,False,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.1,Random -> O300,psnr_attack,300,21.70483328183492,24.62194052060445,2.9171072387695314,2.7267879762649536,3.110363268295924,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.1,Random -> O300,ssim_attack,300,0.6039171190559864,0.6850667149821917,0.08114959592620531,0.07668020885934432,0.08567698241149385,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.1,Random -> O300,psnr_final,300,21.532991174062094,24.44116102854411,2.908169854482015,2.7300396936734517,3.0888691772619885,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.1,Random -> O300,ssim_final,300,0.596541481266419,0.6886877857645353,0.09214630449811617,0.08778948089356224,0.09650170935193698,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.1,O150 -> O300,ber,300,0.46,0.45888888888888885,-0.0011111111111111094,-0.0067777777777777775,0.0044444444444444444,False,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.1,O150 -> O300,psnr_attack,300,24.474018748601278,24.62194052060445,0.14792177200317383,0.12393764313062032,0.17246685234705608,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.1,O150 -> O300,ssim_attack,300,0.6826880152026812,0.6850667149821917,0.002378699779510498,0.0016142888690034549,0.003164736169079938,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.1,O150 -> O300,psnr_final,300,24.290455106099447,24.44116102854411,0.15070592244466147,0.1271745532353719,0.17447352528572083,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.1,O150 -> O300,ssim_final,300,0.6856212080518405,0.6886877857645353,0.003066577712694804,0.00228127404799064,0.0038471687858303385,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.3,Random -> O150,ber,300,0.32455555555555554,0.2743333333333334,-0.050222222222222224,-0.05877777777777774,-0.041555555555555526,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.3,Random -> O150,psnr_attack,300,24.947565619150797,31.524102414449057,6.576536795298258,6.323768871307373,6.827169270515442,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.3,Random -> O150,ssim_attack,300,0.7743765763441721,0.878010737101237,0.10363416075706482,0.09771278921266398,0.10958344340324402,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.3,Random -> O150,psnr_final,300,24.503441721598307,30.32855697631836,5.825115254720052,5.6202256563504545,6.031103698730468,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.3,Random -> O150,ssim_final,300,0.7495255416631699,0.8733979256947836,0.12387238403161367,0.11796042376259963,0.12979843997458615,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.3,Random -> O300,ber,300,0.32455555555555554,0.27288888888888885,-0.051666666666666666,-0.060111111111111115,-0.04299999999999997,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.3,Random -> O300,psnr_attack,300,24.947565619150797,31.529837849934896,6.582272230784098,6.326923849900564,6.832420283794403,True,10000,42
3k_frozen_pretrained_unet_eval_aligned,navier,0.3,Random -> O300,ssim_attack,300,0.7743765763441721,0.8779101566473643,0.10353358030319214,0.09764047873020172,0.10946531188488005,True,10000,42
